# POINT3D_ID X Y Z R G B ERROR
87481 -2.609465 4.094428 3.017368 255 255 255 0
87482 -2.570636 3.967755 3.211926 255 255 255 0
87483 -2.580698 3.948084 2.974121 255 255 255 0
87484 -2.576907 3.911156 3.053709 255 255 255 0
87485 -2.562679 3.915044 3.085167 255 255 255 0
87486 -2.596232 4.112502 3.081853 255 255 255 0
87487 -2.523311 3.965882 3.156007 255 255 255 0
87488 -2.698814 4.421679 3.082552 255 255 255 0
87489 -2.667824 4.044302 3.163907 255 255 255 0
87490 -2.501858 3.989532 2.985157 255 255 255 0
87491 -2.773521 4.139579 3.123307 255 255 255 0
87492 -2.543173 4.209007 3.225372 255 255 255 0
87493 -2.502675 4.091816 3.103783 255 255 255 0
87494 -2.555002 3.927638 3.15326 255 255 255 0
87495 -2.563015 3.984731 3.151003 255 255 255 0
87496 -2.654142 4.030142 3.155564 255 255 255 0
87497 -2.398952 4.073294 3.12751 255 255 255 0
87498 -2.713361 3.924224 3.067884 255 255 255 0
87499 -2.70967 4.164565 2.960084 255 255 255 0
87500 -2.494431 4.189218 3.108834 255 255 255 0
87501 -2.591166 3.952472 3.100459 255 255 255 0
87502 -2.556645 3.886025 3.094205 255 255 255 0
87503 -2.576411 4.109337 2.980647 255 255 255 0
87504 -2.399256 3.973965 3.009791 255 255 255 0
87505 -2.552068 3.969986 3.18822 255 255 255 0
87506 -2.657224 4.009453 3.322198 255 255 255 0
87507 -2.524703 4.014849 2.907029 255 255 255 0
87508 -2.651761 3.815207 3.128571 255 255 255 0
87509 -2.612526 4.143766 3.301462 255 255 255 0
87510 -2.5679 4.04493 3.130419 255 255 255 0
87511 -2.44166 4.161681 3.188556 255 255 255 0
87512 -2.528179 4.149163 2.893001 255 255 255 0
87513 -2.554646 4.093717 3.26223 255 255 255 0
87514 -2.549259 3.973441 3.233127 255 255 255 0
87515 -2.73674 3.975049 3.12051 255 255 255 0
87516 -2.685887 3.888347 3.154188 255 255 255 0
87517 -2.615618 4.063995 3.08244 255 255 255 0
87518 -2.692687 4.133443 3.143314 255 255 255 0
87519 -2.589443 3.971602 3.019511 255 255 255 0
87520 -2.643619 4.010006 3.28094 255 255 255 0
87521 -2.730805 4.144096 3.17906 255 255 255 0
87522 -2.861099 4.030269 3.220364 255 255 255 0
87523 -2.685843 3.956919 3.267951 255 255 255 0
87524 -2.53655 3.96146 3.247786 255 255 255 0
87525 -2.623958 4.129364 3.288329 255 255 255 0
87526 -2.739861 3.867782 3.052847 255 255 255 0
87527 -2.746063 4.139204 3.110319 255 255 255 0
87528 -2.736724 3.930583 3.190463 255 255 255 0
87529 -2.480959 4.011187 3.179701 255 255 255 0
87530 -2.68996 3.99579 3.23555 255 255 255 0
87531 -2.597655 4.192273 3.234914 255 255 255 0
87532 -2.836226 4.199904 3.071588 255 255 255 0
87533 -2.81223 4.166385 3.167999 255 255 255 0
87534 -2.731994 3.957961 3.190393 255 255 255 0
87535 -2.659146 4.117257 3.207201 255 255 255 0
87536 -2.599875 4.205649 3.216222 255 255 255 0
87537 -2.467385 4.038242 3.252216 255 255 255 0
87538 -2.547235 4.042873 3.267462 255 255 255 0
87539 -2.543729 3.966582 3.248565 255 255 255 0
87540 -2.668876 4.052832 3.011792 255 255 255 0
87541 -2.641064 4.066431 3.238255 255 255 255 0
87542 -2.591005 3.944304 3.038765 255 255 255 0
87543 -2.72851 4.071491 3.176866 255 255 255 0
87544 -2.421522 4.076577 3.155699 255 255 255 0
87545 -2.789423 3.88177 3.229784 255 255 255 0
87546 -2.644163 4.080203 3.005304 255 255 255 0
87547 -2.713519 3.821921 3.323033 255 255 255 0
87548 -2.697243 4.110594 3.297022 255 255 255 0
87549 -2.7369 4.039363 3.168039 255 255 255 0
87550 -2.719841 3.949891 3.408405 255 255 255 0
87551 -2.458567 3.999164 3.30524 255 255 255 0
87552 -2.562432 4.15092 3.156215 255 255 255 0
87553 -2.630167 4.136569 3.235888 255 255 255 0
87554 -2.424243 3.986129 3.196048 255 255 255 0
87555 -2.650098 4.148694 3.009118 255 255 255 0
87556 -2.633734 4.092883 3.35667 255 255 255 0
87557 -2.62209 4.040626 3.286124 255 255 255 0
87558 -2.534842 4.040154 3.279085 255 255 255 0
87559 -2.501306 4.063497 3.190239 255 255 255 0
87560 -2.54597 4.144455 3.276025 255 255 255 0
87561 -2.700266 4.190195 3.374172 255 255 255 0
87562 -2.680685 4.009615 3.370085 255 255 255 0
87563 -2.572115 4.111315 3.132886 255 255 255 0
87564 -2.37323 4.095233 3.247473 255 255 255 0
87565 -2.429816 3.958357 3.085295 255 255 255 0
87566 -2.502258 3.914243 3.289971 255 255 255 0
87567 -2.723569 3.941356 3.157159 255 255 255 0
87568 -2.592932 4.050394 3.183644 255 255 255 0
87569 -2.628116 4.045082 3.215596 255 255 255 0
87570 -2.767177 4.048929 3.175774 255 255 255 0
87571 -2.689539 3.885556 3.265161 255 255 255 0
87572 -2.59767 4.054367 3.337421 255 255 255 0
87573 -2.575707 4.019148 3.359456 255 255 255 0
87574 -2.667414 4.297435 3.088878 255 255 255 0
87575 -2.562466 3.988603 3.29125 255 255 255 0
87576 -2.718772 3.928482 3.189427 255 255 255 0
87577 -2.650477 3.858086 3.189764 255 255 255 0
87578 -2.687507 4.030529 3.056055 255 255 255 0
87579 -2.565686 4.004659 3.466894 255 255 255 0
87580 -2.695988 4.044263 3.425376 255 255 255 0
87581 -2.78419 4.062088 3.18718 255 255 255 0
87582 -2.708783 4.048257 3.305705 255 255 255 0
87583 -2.508847 4.08696 3.263061 255 255 255 0
87584 -2.724214 4.033057 3.159995 255 255 255 0
87585 -2.541271 4.047572 3.296172 255 255 255 0
87586 -2.690934 4.091914 3.227835 255 255 255 0
87587 -2.47161 4.08932 3.220456 255 255 255 0
87588 -2.677984 4.19304 3.31375 255 255 255 0
87589 -2.629337 4.017881 3.255507 255 255 255 0
87590 -2.568476 4.165398 3.27479 255 255 255 0
87591 -2.546043 4.349149 3.277565 255 255 255 0
87592 -2.658125 4.02841 3.257981 255 255 255 0
87593 -2.551199 4.161823 3.177589 255 255 255 0
87594 -2.564391 4.260853 3.04352 255 255 255 0
87595 -2.462278 4.071717 3.169297 255 255 255 0
87596 -2.708107 3.982379 3.094173 255 255 255 0
87597 -2.71729 4.009224 3.233308 255 255 255 0
87598 -2.549666 4.032319 3.300143 255 255 255 0
87599 -2.519922 3.953708 3.117202 255 255 255 0
87600 -2.412992 3.976352 3.185232 255 255 255 0
87601 -1.994557 3.462152 2.872671 255 255 255 0
87602 -1.920377 3.595527 2.958519 255 255 255 0
87603 -1.926909 3.514722 2.960073 255 255 255 0
87604 -1.934758 3.409877 3.071534 255 255 255 0
87605 -1.937796 3.54268 2.923592 255 255 255 0
87606 -1.963038 3.476084 3.00123 255 255 255 0
87607 -1.961672 3.542763 2.943047 255 255 255 0
87608 -1.838745 3.314042 2.884064 255 255 255 0
87609 -1.91575 3.536283 2.895895 255 255 255 0
87610 -1.958318 3.496026 3.099751 255 255 255 0
87611 -1.920093 3.491381 2.711917 255 255 255 0
87612 -1.899278 3.468364 2.952886 255 255 255 0
87613 -2.22183 3.604002 2.903852 255 255 255 0
87614 -1.869072 3.600638 2.893018 255 255 255 0
87615 -2.004564 3.481433 2.899041 255 255 255 0
87616 -1.988117 3.390862 2.866903 255 255 255 0
87617 -1.740613 3.45252 2.817451 255 255 255 0
87618 -2.240604 3.593323 3.123936 255 255 255 0
87619 -2.174089 3.536092 2.876153 255 255 255 0
87620 -2.053481 3.630619 2.759535 255 255 255 0
87621 -2.010297 3.24591 2.900164 255 255 255 0
87622 -1.933814 3.508183 2.841296 255 255 255 0
87623 -1.921788 3.489768 2.959727 255 255 255 0
87624 -1.934368 3.625507 2.911656 255 255 255 0
87625 -1.989234 3.188722 2.942883 255 255 255 0
87626 -1.774916 3.468751 2.734129 255 255 255 0
87627 -2.060293 3.350969 2.842005 255 255 255 0
87628 -2.048915 3.491856 2.812876 255 255 255 0
87629 -1.920033 3.632961 3.052952 255 255 255 0
87630 -1.922706 3.389241 2.740942 255 255 255 0
87631 -2.053555 3.333694 2.920383 255 255 255 0
87632 -1.991765 3.295537 2.955325 255 255 255 0
87633 -1.948157 3.525109 2.917113 255 255 255 0
87634 -1.920352 3.451384 2.947906 255 255 255 0
87635 -1.82585 3.393601 2.970339 255 255 255 0
87636 -2.103729 3.51812 2.667963 255 255 255 0
87637 -1.89147 3.479823 2.86768 255 255 255 0
87638 -2.095758 3.529367 2.705835 255 255 255 0
87639 -2.1388 3.347992 3.014513 255 255 255 0
87640 -1.957457 3.62785 2.758745 255 255 255 0
87641 -1.882823 3.543918 2.787329 255 255 255 0
87642 -1.976758 3.431328 2.962617 255 255 255 0
87643 -1.902317 3.13929 2.93243 255 255 255 0
87644 -1.88092 3.440666 2.91037 255 255 255 0
87645 -1.761801 3.432213 2.856579 255 255 255 0
87646 -1.995185 3.460994 3.001934 255 255 255 0
87647 -2.177643 3.377849 2.668568 255 255 255 0
87648 -1.905066 3.468733 2.839108 255 255 255 0
87649 -1.938284 3.691213 2.961374 255 255 255 0
87650 -2.040816 3.491364 2.985311 255 255 255 0
87651 -1.997147 3.530026 3.04748 255 255 255 0
87652 -2.022931 3.503069 2.945157 255 255 255 0
87653 -1.748326 3.271193 2.903494 255 255 255 0
87654 -1.90239 3.374544 2.996431 255 255 255 0
87655 -1.909573 3.572784 2.859535 255 255 255 0
87656 -2.062251 3.453178 2.800346 255 255 255 0
87657 -2.094138 3.42578 2.686127 255 255 255 0
87658 -1.849023 3.413522 2.933052 255 255 255 0
87659 -1.892941 3.498062 2.959012 255 255 255 0
87660 -2.03913 3.578288 3.006531 255 255 255 0
87661 -2.060054 3.545098 2.894865 255 255 255 0
87662 -1.951669 3.379174 2.875492 255 255 255 0
87663 -2.082054 3.386767 3.011734 255 255 255 0
87664 -2.171098 3.612939 2.88705 255 255 255 0
87665 -2.019979 3.391076 2.916341 255 255 255 0
87666 -1.836387 3.55739 2.835365 255 255 255 0
87667 -1.895682 3.300973 2.89988 255 255 255 0
87668 -2.096981 3.455699 2.875952 255 255 255 0
87669 -2.055106 3.489745 2.911075 255 255 255 0
87670 -2.033736 3.475504 2.700151 255 255 255 0
87671 -1.837962 3.295825 2.804915 255 255 255 0
87672 -2.190248 3.498889 2.868521 255 255 255 0
87673 -1.869684 3.400732 3.052239 255 255 255 0
87674 -1.877332 3.539829 2.909481 255 255 255 0
87675 -2.134051 3.465398 2.976056 255 255 255 0
87676 -1.746688 3.429709 2.880839 255 255 255 0
87677 -1.919469 3.474861 2.837838 255 255 255 0
87678 -1.864245 3.466777 2.991385 255 255 255 0
87679 -1.925435 3.559474 2.911953 255 255 255 0
87680 -2.025927 3.362562 2.879171 255 255 255 0
87681 -1.846118 3.686267 2.724365 255 255 255 0
87682 -1.937608 3.308548 2.839224 255 255 255 0
87683 -1.894713 3.382668 2.854891 255 255 255 0
87684 -1.920722 3.440069 2.919476 255 255 255 0
87685 -1.992097 3.341348 3.123901 255 255 255 0
87686 -1.816334 3.509067 2.927695 255 255 255 0
87687 -1.88954 3.423356 2.878426 255 255 255 0
87688 -2.045469 3.336445 2.90762 255 255 255 0
87689 -1.947308 3.360296 3.13461 255 255 255 0
87690 -2.01638 3.53683 2.801758 255 255 255 0
87691 -2.21231 3.377741 3.045222 255 255 255 0
87692 -1.969484 3.522653 2.664479 255 255 255 0
87693 -2.037742 3.306464 2.863696 255 255 255 0
87694 -1.94242 3.471012 2.992366 255 255 255 0
87695 -1.938669 3.324086 2.926783 255 255 255 0
87696 -2.062357 3.498898 2.95715 255 255 255 0
87697 -2.065778 3.559333 2.701027 255 255 255 0
87698 -2.083763 3.581924 2.964244 255 255 255 0
87699 -1.982031 3.425332 3.02924 255 255 255 0
87700 -1.897325 3.492678 2.940809 255 255 255 0
87701 -1.922624 3.368594 2.875106 255 255 255 0
87702 -1.904246 3.155162 2.861963 255 255 255 0
87703 -2.058439 3.480096 2.96369 255 255 255 0
87704 -2.036322 3.401266 2.805148 255 255 255 0
87705 -1.850786 3.423018 2.881572 255 255 255 0
87706 -2.084454 3.376039 2.761981 255 255 255 0
87707 -2.12745 3.534301 2.911905 255 255 255 0
87708 -2.087657 3.452008 2.868022 255 255 255 0
87709 -1.988338 3.507758 2.826234 255 255 255 0
87710 -1.951762 3.570547 2.885121 255 255 255 0
87711 -2.153085 3.462895 2.860059 255 255 255 0
87712 -2.031065 3.308779 2.803498 255 255 255 0
87713 -1.945751 3.477978 2.601653 255 255 255 0
87714 -1.911953 3.599506 2.893613 255 255 255 0
87715 -2.154452 3.534079 3.083732 255 255 255 0
87716 -2.088513 3.49002 2.795367 255 255 255 0
87717 -1.84949 3.281554 2.896092 255 255 255 0
87718 -2.096503 3.570189 2.710875 255 255 255 0
87719 -2.054406 3.455897 2.888603 255 255 255 0
87720 -1.940253 3.367661 2.888755 255 255 255 0
87721 -2.10735 3.57761 2.774015 255 255 255 0
87722 -1.922417 3.329785 2.749275 255 255 255 0
87723 -1.94979 3.365357 2.820987 255 255 255 0
87724 -1.968017 3.466438 2.846181 255 255 255 0
87725 -1.937613 3.502043 2.690515 255 255 255 0
87726 -2.143145 3.438972 3.032757 255 255 255 0
87727 -2.022008 3.471887 2.920052 255 255 255 0
87728 -1.961247 3.423069 2.885142 255 255 255 0
87729 -1.952337 3.321272 2.69026 255 255 255 0
87730 -2.0058 3.42804 2.831972 255 255 255 0
87731 -2.101831 3.43088 2.88584 255 255 255 0
87732 -1.869723 3.490705 2.943045 255 255 255 0
87733 -1.92476 3.340387 2.923096 255 255 255 0
87734 -2.029563 3.391432 2.974116 255 255 255 0
87735 -2.183839 3.336906 2.770105 255 255 255 0
87736 -1.993927 3.432014 2.776834 255 255 255 0
87737 -1.908318 3.379722 2.910183 255 255 255 0
87738 -2.040407 3.450111 2.746758 255 255 255 0
87739 -1.700524 3.432263 2.936821 255 255 255 0
87740 -1.951782 3.430049 2.990767 255 255 255 0
87741 -2.048181 3.453324 2.698354 255 255 255 0
87742 -2.22491 3.530747 2.947942 255 255 255 0
87743 -2.006445 3.416082 2.919569 255 255 255 0
87744 -2.06091 3.465705 2.94764 255 255 255 0
87745 -1.774033 3.46217 2.845001 255 255 255 0
87746 -1.928555 3.343792 2.896801 255 255 255 0
87747 -1.669391 3.440314 2.785148 255 255 255 0
87748 -1.893343 3.495056 2.938305 255 255 255 0
87749 -1.977547 3.494487 2.919837 255 255 255 0
87750 -2.204369 3.56977 3.129876 255 255 255 0
87751 -1.999175 3.394396 2.747643 255 255 255 0
87752 -1.887377 3.461916 2.934534 255 255 255 0
87753 -2.111228 3.604382 2.825858 255 255 255 0
87754 -2.056368 3.460815 2.792917 255 255 255 0
87755 -1.953867 3.418286 2.978111 255 255 255 0
87756 -1.916044 3.47783 2.80822 255 255 255 0
87757 -1.864932 3.476636 2.855695 255 255 255 0
87758 -1.967586 3.578827 2.745994 255 255 255 0
87759 -1.793411 3.473303 2.822264 255 255 255 0
87760 -2.164967 3.579847 3.00032 255 255 255 0
87761 -2.080439 3.531074 2.783041 255 255 255 0
87762 -1.991047 3.449966 2.815623 255 255 255 0
87763 -2.014994 3.662807 2.945812 255 255 255 0
87764 -2.181182 3.42275 3.069865 255 255 255 0
87765 -1.920562 3.430566 3.032884 255 255 255 0
87766 -1.839962 3.465275 2.797376 255 255 255 0
87767 -1.799957 3.56653 2.870154 255 255 255 0
87768 -1.908361 3.426051 2.713953 255 255 255 0
87769 -2.074253 3.603526 2.765827 255 255 255 0
87770 -1.787306 3.597414 2.847535 255 255 255 0
87771 -1.99273 3.324054 3.091051 255 255 255 0
87772 -1.936652 3.605453 2.973544 255 255 255 0
87773 -1.916436 3.574213 2.947838 255 255 255 0
87774 -2.044166 3.607875 2.807485 255 255 255 0
87775 -2.140757 3.397279 2.904392 255 255 255 0
87776 -2.197786 3.56231 3.016465 255 255 255 0
87777 -1.680003 3.5394 2.812445 255 255 255 0
87778 -1.810374 3.489014 2.879343 255 255 255 0
87779 -1.706979 3.503081 2.744567 255 255 255 0
87780 -2.007767 3.407724 3.19506 255 255 255 0
87781 -1.865241 3.513676 2.919561 255 255 255 0
87782 -1.856473 3.48397 2.944104 255 255 255 0
87783 -1.855034 3.629362 2.808931 255 255 255 0
87784 -1.769419 3.437978 2.694479 255 255 255 0
87785 -1.770665 3.750188 3.056066 255 255 255 0
87786 -1.996361 3.649097 2.868686 255 255 255 0
87787 -1.90995 3.553798 2.961112 255 255 255 0
87788 -2.060992 3.566238 3.028425 255 255 255 0
87789 -1.978923 3.605294 3.063367 255 255 255 0
87790 -1.930909 3.568619 2.900688 255 255 255 0
87791 -1.846779 3.524155 2.877893 255 255 255 0
87792 -1.988067 3.441247 2.977504 255 255 255 0
87793 -1.856795 3.429685 2.824497 255 255 255 0
87794 -1.857301 3.289102 2.686572 255 255 255 0
87795 -1.815906 3.560923 2.95 255 255 255 0
87796 -1.825062 3.395592 3.004334 255 255 255 0
87797 -2.001072 3.543201 2.868937 255 255 255 0
87798 -2.101252 3.633322 2.820566 255 255 255 0
87799 -1.756158 3.59224 3.011058 255 255 255 0
87800 -1.857928 3.688412 2.919411 255 255 255 0
87801 -2.041599 3.433136 2.997293 255 255 255 0
87802 -2.128224 3.29303 2.865475 255 255 255 0
87803 -2.030002 3.574487 2.939732 255 255 255 0
87804 -2.029482 3.446404 2.849086 255 255 255 0
87805 -2.031592 3.189768 2.989291 255 255 255 0
87806 -1.993188 3.476777 2.88797 255 255 255 0
87807 -2.211395 3.299025 2.838023 255 255 255 0
87808 -2.110773 3.663073 2.946765 255 255 255 0
87809 -2.052819 3.599118 2.955999 255 255 255 0
87810 -2.07638 3.509019 2.961627 255 255 255 0
87811 -2.054239 3.450153 2.906744 255 255 255 0
87812 -1.947241 3.43173 2.923517 255 255 255 0
87813 -2.040665 3.600187 2.826332 255 255 255 0
87814 -1.993318 3.474446 2.81931 255 255 255 0
87815 -2.072581 3.445204 2.912468 255 255 255 0
87816 -2.032295 3.322515 2.9443 255 255 255 0
87817 -2.169223 3.621221 2.915936 255 255 255 0
87818 -2.106412 3.702188 2.977372 255 255 255 0
87819 -2.013819 3.456872 2.819113 255 255 255 0
87820 -2.029535 3.290277 2.817755 255 255 255 0
87821 -2.030995 3.50047 2.731191 255 255 255 0
87822 -2.083201 3.512175 2.950236 255 255 255 0
87823 -2.107846 3.659643 2.706232 255 255 255 0
87824 -2.245426 3.412159 2.951816 255 255 255 0
87825 -1.987446 3.503725 2.953308 255 255 255 0
87826 -2.11327 3.345879 2.792537 255 255 255 0
87827 -2.183489 3.482516 2.921099 255 255 255 0
87828 -2.06858 3.570302 2.816416 255 255 255 0
87829 -1.908759 3.280355 2.970819 255 255 255 0
87830 -1.961055 3.40874 2.89309 255 255 255 0
87831 -2.036422 3.459213 2.920185 255 255 255 0
87832 -2.147847 3.604812 2.830443 255 255 255 0
87833 -2.073037 3.376349 2.759978 255 255 255 0
87834 -1.861999 3.392789 2.975943 255 255 255 0
87835 -2.129866 3.342543 2.872772 255 255 255 0
87836 -1.955626 3.460755 2.876728 255 255 255 0
87837 -2.207419 3.34889 2.823664 255 255 255 0
87838 -2.280366 3.457701 3.055591 255 255 255 0
87839 -1.900211 3.395936 2.804277 255 255 255 0
87840 -1.802257 3.612341 2.837391 255 255 255 0
87841 -1.911814 3.436535 2.944465 255 255 255 0
87842 -2.021245 3.531869 2.907933 255 255 255 0
87843 -1.982679 3.468051 2.729603 255 255 255 0
87844 -2.090111 3.515204 2.882477 255 255 255 0
87845 -1.902265 3.487474 2.951065 255 255 255 0
87846 -2.008798 3.482926 2.710044 255 255 255 0
87847 -2.037112 3.552847 2.945436 255 255 255 0
87848 -2.086643 3.399586 2.950891 255 255 255 0
87849 -2.026983 3.545748 2.738205 255 255 255 0
87850 -1.880937 3.559625 2.967006 255 255 255 0
87851 -2.080247 3.454154 2.86808 255 255 255 0
87852 -2.074347 3.238393 2.821767 255 255 255 0
87853 -2.232564 3.217202 2.892541 255 255 255 0
87854 -2.044198 3.565644 3.049326 255 255 255 0
87855 -2.13122 3.532768 3.021914 255 255 255 0
87856 -2.132622 3.499888 2.975396 255 255 255 0
87857 -2.085276 3.50694 2.96648 255 255 255 0
87858 -2.050574 3.343677 3.093176 255 255 255 0
87859 -2.140871 3.344769 2.884842 255 255 255 0
87860 -2.055124 3.349168 2.745438 255 255 255 0
87861 -2.122384 3.218326 2.767544 255 255 255 0
87862 -2.024774 3.458414 2.892272 255 255 255 0
87863 -2.069915 3.184772 2.899069 255 255 255 0
87864 -1.812566 3.447091 2.854686 255 255 255 0
87865 -1.896672 3.501756 2.72784 255 255 255 0
87866 -2.280878 3.448009 2.897734 255 255 255 0
87867 -1.989052 3.278466 2.950706 255 255 255 0
87868 -1.997124 3.120219 2.900345 255 255 255 0
87869 -2.092987 3.354296 2.86392 255 255 255 0
87870 -2.062678 3.338144 2.888875 255 255 255 0
87871 -2.246006 3.406935 2.887192 255 255 255 0
87872 -2.093671 3.429346 2.920546 255 255 255 0
87873 -1.938434 3.460117 2.82071 255 255 255 0
87874 -2.33339 3.548933 2.835105 255 255 255 0
87875 -2.035689 3.259365 2.858341 255 255 255 0
87876 -2.023453 3.535274 2.924435 255 255 255 0
87877 -1.93821 3.445043 2.865168 255 255 255 0
87878 -2.137635 3.400565 2.884465 255 255 255 0
87879 -2.281886 3.335318 2.906779 255 255 255 0
87880 -2.029804 3.334639 2.888192 255 255 255 0
87881 -2.080946 3.417114 2.734991 255 255 255 0
87882 -2.013166 3.394881 2.763461 255 255 255 0
87883 -2.261872 3.32628 2.98445 255 255 255 0
87884 -2.020836 3.398523 2.960246 255 255 255 0
87885 -2.380425 3.218294 2.737904 255 255 255 0
87886 -2.04444 3.464284 2.779652 255 255 255 0
87887 -2.100853 3.412617 2.909378 255 255 255 0
87888 -1.998104 3.480063 3.015501 255 255 255 0
87889 -2.085089 3.431691 2.93804 255 255 255 0
87890 -2.20837 3.5092 3.055134 255 255 255 0
87891 -1.99392 3.368994 2.749716 255 255 255 0
87892 -2.208845 3.221227 3.010997 255 255 255 0
87893 -2.155749 3.416889 2.840612 255 255 255 0
87894 -2.137051 3.486421 2.60647 255 255 255 0
87895 -2.14555 3.454175 2.888081 255 255 255 0
87896 -2.099834 3.431032 2.928466 255 255 255 0
87897 -2.024333 3.332952 2.710044 255 255 255 0
87898 -2.034527 3.275572 2.87173 255 255 255 0
87899 -2.003469 3.355469 2.926203 255 255 255 0
87900 -2.069201 3.518493 2.887225 255 255 255 0
87901 -1.958177 3.445834 2.872366 255 255 255 0
87902 -1.979668 3.475131 2.779047 255 255 255 0
87903 -1.987355 3.66353 2.793409 255 255 255 0
87904 -1.998841 3.544509 2.903174 255 255 255 0
87905 -2.055219 3.568825 2.766341 255 255 255 0
87906 -1.972132 3.573393 2.912926 255 255 255 0
87907 -1.931287 3.523608 2.813881 255 255 255 0
87908 -2.007779 3.418389 2.873154 255 255 255 0
